prefecture,year,population,capital,region,estimated_area,island
tokushima-ken,1931,716544.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1936,728748.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1941,718717.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1944,703260.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1946,835763.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1946,829405.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1948,854811.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1949,869290.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1951,878511.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1956,878109.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1961,847274.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1966,815115.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1971,791111.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1976,805166.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1981,825261.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1986,834889.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1991,831598.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,1996,832427.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,2001,824108.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,2006,809950.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,2011,785491.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokushima-ken,2016,756063.0,Tokushima-shi,Shikoku,4146.74,Shikoku
tokyo-to,1872,779361.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1873,813504.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1874,830935.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1875,855270.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1876,1081585.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1877,877049.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1878,881443.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1879,953776.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1880,957144.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1881,979109.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1882,987911.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1883,999623.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1884,1217542.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1885,1233843.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1886,1276506.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1887,1455647.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1888,1509757.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1889,1559517.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1890,1628551.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1891,1486671.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1892,1500026.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1893,1519583.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1894,1790731.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1895,1829583.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1896,1867913.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1897,1907174.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1898,1948581.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1899,2101784.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1904,2532677.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1909,3053946.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1914,3145365.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1919,3719335.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1921,3699428.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1926,4485144.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1931,5408678.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1936,6369919.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1941,7354971.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1944,7271001.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1946,3488284.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1946,4183072.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1948,5000777.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1949,5417871.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1951,6277500.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1956,8037084.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1961,9683802.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1966,10869244.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1971,11408071.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1976,11673554.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1981,11618281.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1986,11829363.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1991,11855563.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,1996,11773605.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,2001,12064101.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,2006,12576601.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,2011,13159388.0,Shinjuku-ku,Kanto,2188.67,Honshu
tokyo-to,2016,13513734.0,Shinjuku-ku,Kanto,2188.67,Honshu
tottori-ken,1872,385531.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1873,386186.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1874,388861.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1875,392589.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1876,395632.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1877,,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1878,,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1879,,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1880,,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1881,,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1882,380915.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1883,379747.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1884,381300.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1885,381838.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1886,383241.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1887,386083.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1888,390061.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1889,394333.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1890,399060.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1891,401697.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1892,403589.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1893,405725.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1894,404321.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1895,404111.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1896,407650.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1897,411585.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1898,412965.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1899,421020.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1904,435959.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1909,441142.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1914,470674.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1919,465281.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1921,454675.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1926,472230.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1931,489266.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1936,490461.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1941,484390.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1944,476284.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1946,563220.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1946,557429.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1948,587606.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1949,592863.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1951,600177.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1956,614259.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1961,599135.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1966,579853.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1971,568777.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1976,581311.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1981,604221.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1986,616024.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1991,615722.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,1996,614929.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,2001,613289.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,2006,607012.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,2011,588667.0,Tottori-shi,Chugoku,3507.28,Honshu
tottori-ken,2016,573648.0,Tottori-shi,Chugoku,3507.28,Honshu
toyama-ken,1872,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1873,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1874,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1875,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1876,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1877,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1878,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1879,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1880,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1881,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1882,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1883,,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1884,701622.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1885,706014.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1886,712532.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1887,715384.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1888,726078.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1889,738445.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1890,745248.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1891,754105.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1892,759040.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1893,763105.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1894,764196.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1895,763450.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1896,764399.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1897,762892.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1898,754799.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1899,766407.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1904,776851.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1909,770665.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1914,805613.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1919,803191.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1921,724276.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1926,749243.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1931,778953.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1936,798890.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1941,822569.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1944,819614.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1946,953834.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1946,932669.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1948,979229.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1949,998349.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1951,1008790.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1956,1021121.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1961,1032614.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1966,1025465.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1971,1029695.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1976,1070791.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1981,1103459.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1986,1118369.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1991,1120161.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,1996,1123125.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,2001,1120851.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,2006,1111729.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,2011,1093247.0,Toyama-shi,Chubu,4247.61,Honshu
toyama-ken,2016,1066883.0,Toyama-shi,Chubu,4247.61,Honshu
wakayama-ken,1872,556919.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1873,562410.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1874,565696.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1875,572436.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1876,579112.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1877,584976.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1878,591668.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1879,602075.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1880,601236.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1881,603723.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1882,606754.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1883,610182.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1884,612505.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1885,618026.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1886,619343.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1887,613862.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1888,621554.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1889,623842.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1890,627332.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1891,630373.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1892,630667.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1893,633771.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1894,634494.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1895,636699.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1896,644983.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1897,651021.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1898,656025.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1899,672225.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1904,697766.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1909,723357.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1914,770293.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1919,795400.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1921,750411.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1926,787511.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1931,830748.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1936,864087.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1941,865074.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1944,847388.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1946,936006.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1946,933231.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1948,959999.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1949,979982.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1951,982113.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1956,1006819.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1961,1002191.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1966,1026975.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1971,1042736.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1976,1072118.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1981,1087012.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1986,1087206.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1991,1074325.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,1996,1080435.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,2001,1069912.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,2006,1035969.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,2011,1002198.0,Wakayama-shi,Kansai,4726.29,Honshu
wakayama-ken,2016,963850.0,Wakayama-shi,Kansai,4726.29,Honshu
yamagata-ken,1872,299291.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1873,302743.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1874,307535.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1875,309837.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1876,312313.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1877,657613.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1878,662913.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1879,681180.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1880,682929.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1881,687718.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1882,693360.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1883,695533.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1884,705507.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1885,709145.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1886,717252.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1887,722978.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1888,732913.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1889,741896.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1890,750840.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1891,756909.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1892,764701.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1893,773015.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1894,778280.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1895,781727.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1896,790779.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1897,800831.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1898,811039.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1899,827138.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1904,879564.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1909,913445.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1914,965356.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1919,987053.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1921,968925.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1926,1027297.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1931,1080034.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1936,1116822.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1941,1119338.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1944,1083569.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1946,1326350.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1946,1294934.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1948,1335653.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1949,1346492.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1951,1357347.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1956,1353649.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1961,1320664.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1966,1263103.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1971,1225618.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1976,1220302.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1981,1251917.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1986,1261662.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1991,1258390.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,1996,1256958.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,2001,1244147.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,2006,1216181.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,2011,1168924.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamagata-ken,2016,1122957.0,Yamagata-shi,Tohoku,9323.46,Honshu
yamaguchi-ken,1872,827536.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1873,830060.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1874,836419.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1875,838946.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1876,844550.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1877,850608.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1878,855618.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1879,875607.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1880,877614.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1881,883885.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1882,888442.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1883,897370.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1884,897296.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1885,900339.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1886,899606.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1887,897557.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1888,911859.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1889,914083.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1890,922497.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1891,927015.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1892,929629.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1893,937036.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1894,938158.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1895,939940.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1896,948234.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1897,952300.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1898,961065.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1899,979596.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1904,1015156.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1909,1044926.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1914,1089791.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1919,1099048.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1921,1041013.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1926,1094544.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1931,1135637.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1936,1190542.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1941,1294242.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1944,1357368.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1946,1356491.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1946,1375496.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1948,1479244.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
yamaguchi-ken,1949,1505532.0,Yamaguchi-shi,Chugoku,6114.09,Honshu
